portfolio_id,desk_id,office_id,pf_category,start_date,sold,country_code,euribor_rate,currency,libor_rate,bought,creation_date,indicator_code,sell_date,type,hedge_value,status,return
PF00008562,DSK00006016,OFF00001001,A,20111230,1773077900,T,0.01205,USD,1.0003231818,1772925723.87537,20111230,,20120102,A,,TRUE,0.01236
PF00008913,DSK00006132,OFF00001002,B,20120224,70400000,N,0.00701,GBP,1.8897790476,70390280.3558084,20120222,,20120302,C,,TRUE,0.00864
PF00008914,DSK00006129,OFF00001002,C,20120223,49500000,M,0.00701,CHF,0.35696,49496438.75,20120223,,20120301,E,,TRUE,0.00444
PF00008915,DSK00006129,OFF00001002,C,20120223,84502000,M,0.00701,CHF,0.35696,84495920.5505556,20120223,,20120301,E,,TRUE,0.00444
PF00008916,DSK00006129,OFF00001002,C,20120223,250998000,M,0.00701,CHF,0.35696,250979942.088334,20120223,,20120301,E,,TRUE,0.00444
PF00008918,DSK00006133,OFF00001002,C,20120223,34540000,M,0.00701,CHF,0.35696,34537678.13271,20120223,,20120229,E,,TRUE,0.0048400245
PF00008919,DSK00006134,OFF00001002,C,20120223,236522000,M,0.00701,CHF,0.35696,236519963.282778,20120223,,20120224,E,,TRUE,0.00372
PF00008920,DSK00006134,OFF00001001,A,20120223,66000000,T,0.00701,USD,1.0711880952,65999046.6804369,20120223,,20120224,A,,TRUE,0.00624
PF00009112,DSK00006210,OFF00001002,C,20120328,30789000,M,0.00549,CHF,0.3765440909,30788751.9775,20120328,,20120329,E,,TRUE,0.00348
PF00009114,DSK00006206,OFF00001002,C,20120328,66814000,M,0.00549,CHF,0.3765440909,66809452.9361112,20120328,,20120404,E,,TRUE,0.0042
PF00009116,DSK00006211,OFF00001002,C,20120329,38016000,M,0.00549,CHF,0.3765440909,38013412.8,20120328,,20120405,E,,TRUE,0.0042
PF00009117,DSK00006211,OFF00001002,C,20120329,247500000,M,0.00549,CHF,0.3765440909,247483156.25,20120328,,20120405,E,,TRUE,0.0042
PF00009118,DSK00006212,OFF00001001,A,20120328,28600000,T,0.00549,USD,1.0534477273,28599674.2814873,20120328,,20120330,A,,TRUE,0.00492
PF00009119,DSK00006213,OFF00001002,B,20120402,137500000,T,0.00549,USD,1.0534477273,137484723.919565,20120329,,20120410,B,,TRUE,0.006
PF00009170,DSK00006235,OFF00001002,C,20120412,247500000,M,0.00417,CHF,0.3548247619,247483637.5,20120411,,20120419,E,,TRUE,0.00408
PF00009171,DSK00006236,OFF00001001,A,20120412,49500000,T,0.00417,USD,0.948752381,49444704.3389809,20120411,,20120612,A,,TRUE,0.00792
PF00009172,DSK00006234,OFF00001002,C,20120411,75163000,M,0.00417,CHF,0.3548247619,75162415.398889,20120411,,20120412,E,,TRUE,0.00336
PF00009185,DSK00006242,OFF00001001,A,20120413,54406000,T,0.00417,USD,0.948752381,54404277.1978888,20120413,,20120416,A,,TRUE,0.00456
PF00009663,DSK00006432,OFF00001002,C,20120723,20031000,M,0.00372,CHF,0.3782363636,20030844.2033334,20120723,,20120724,E,,TRUE,0.00336
PF00009664,DSK00006432,OFF00001002,C,20120723,156200000,M,0.00372,CHF,0.3782363636,156198785.111112,20120723,,20120724,E,,TRUE,0.00336
PF00009668,DSK00006435,OFF00001002,C,20120724,163900000,M,0.00372,CHF,0.3782363636,163898725.222222,20120724,,20120725,E,,TRUE,0.00336
PF00009669,DSK00006435,OFF00001002,C,20120724,86383000,M,0.00372,CHF,0.3782363636,86382352.1275,20120724,,20120725,E,,TRUE,0.00324
PF00009670,DSK00006435,OFF00001002,C,20120724,12034000,M,0.00372,CHF,0.3782363636,12033909.745,20120724,,20120725,E,,TRUE,0.00324
PF00009672,DSK00006437,OFF00001002,C,20120725,162800000,M,0.00372,CHF,0.3782363636,162798733.777778,20120725,,20120726,E,,TRUE,0.00336
PF00009904,DSK00006550,OFF00001002,C,20120913,40700000,M,0.00122,CHF,0.3568,40699706.0555556,20120913,,20120914,E,,TRUE,0.00312
PF00009905,DSK00006550,OFF00001002,C,20120913,3685000,M,0.00122,CHF,0.3568,3684973.38611112,20120913,,20120914,E,,TRUE,0.00312
PF00009906,DSK00006550,OFF00001002,C,20120913,52217000,M,0.00122,CHF,0.3568,52216622.8772222,20120913,,20120914,E,,TRUE,0.00312
PF00009907,DSK00006546,OFF00001002,C,20120914,126500000,M,0.00122,CHF,0.3568,126492620.833334,20120914,,20120921,E,,TRUE,0.0036
PF00009909,DSK00006551,OFF00001002,C,20120914,34320000,M,0.00122,CHF,0.3568,34319256.4,20120914,,20120917,E,,TRUE,0.00312
PF00009910,DSK00006551,OFF00001002,C,20120914,32428000,M,0.00122,CHF,0.3568,32427297.3933334,20120914,,20120917,E,,TRUE,0.00312
PF00009911,DSK00006545,OFF00001002,C,20120914,29227000,M,0.00122,CHF,0.3568,29222908.22,20120914,,20120928,E,,TRUE,0.00432
PF00009913,DSK00006552,OFF00001001,A,20120918,116303000,T,0.00122,USD,0.999775,116299607.928103,20120914,,20120925,A,,TRUE,0.0018
PF00008439,DSK00005986,OFF00001002,C,20111212,557626300,M,0.01205,CHF,0.2940918182,557612359.3425,20111212,,20111213,E,,TRUE,0.0108
PF00008440,DSK00005986,OFF00001002,C,20111212,121000000,M,0.01205,CHF,0.2940918182,120997243.888888,20111212,,20111213,E,,TRUE,0.00984
PF00008458,DSK00005987,OFF00001001,A,20111214,30295100,T,0.01205,USD,1.0003231818,30259041.3091066,20111214,,20120116,A,,TRUE,0.0156
PF00008459,DSK00005987,OFF00001001,A,20111214,35704900,T,0.01205,USD,1.0003231818,35662402.3039211,20111214,,20120116,A,,TRUE,0.0156
PF00008460,DSK00005991,OFF00001001,A,20111214,38486800,T,0.01205,USD,1.0003231818,38485923.3761897,20111214,,20111215,A,,TRUE,0.00984
PF00008461,DSK00005991,OFF00001001,A,20111214,49513200,T,0.01205,USD,1.0003231818,49512072.2250216,20111214,,20111215,A,,TRUE,0.00984
PF00008470,DSK00005995,OFF00001001,A,20111215,90200000,T,0.01205,USD,1.0003231818,90197945.4912416,20111215,,20111216,A,,TRUE,0.00984
PF00008476,DSK00005995,OFF00001001,A,20111215,1306090500,T,0.01205,USD,1.0003231818,1306053132.36871,20111215,,20111216,A,,TRUE,0.01236
PF00008479,DSK00005996,OFF00001002,C,20111216,672543300,M,0.01205,CHF,0.2940918182,672492298.79975,20111216,,20111219,E,,TRUE,0.01092
PF00008870,DSK00006113,OFF00001002,C,20120215,30954000,M,0.00701,CHF,0.35696,30951773.0316666,20120215,,20120222,E,,TRUE,0.00444
PF00008871,DSK00006117,OFF00001002,C,20120215,121000000,M,0.00701,CHF,0.35696,120998823.611112,20120215,,20120216,E,,TRUE,0.0042
PF00008873,DSK00006113,OFF00001002,C,20120215,84535000,M,0.00701,CHF,0.35696,84528918.176389,20120215,,20120222,E,,TRUE,0.00444
PF00008874,DSK00006116,OFF00001002,C,20120215,110000000,M,0.00701,CHF,0.35696,109984233.256427,20120215,,20120227,E,,TRUE,0.0051600252
PF00008875,DSK00006117,OFF00001002,C,20120215,121000000,M,0.00701,CHF,0.35696,120998924.444444,20120215,,20120216,E,,TRUE,0.00384
PF00008876,DSK00006117,OFF00001001,A,20120215,99000000,T,0.00701,USD,1.0711880952,98998542.5214574,20120215,,20120216,A,,TRUE,0.00636
PF00008881,DSK00006120,OFF00001002,C,20120216,289542000,M,0.00701,CHF,0.35696,289539426.293334,20120216,,20120217,E,,TRUE,0.00384
PF00008893,DSK00006124,OFF00001002,C,20120221,38423000,M,0.00701,CHF,0.35696,38420961.3941739,20120217,,20120224,E,,TRUE,0.0076401957
PF00008894,DSK00006125,OFF00001001,A,20120221,26323000,T,0.00701,USD,1.0711880952,26319775.8274612,20120217,,20120228,A,,TRUE,0.00756
PF00009675,DSK00006439,OFF00001002,C,20120726,110000000,M,0.00372,CHF,0.3782363636,109983958.333333,20120725,,20120810,E,,TRUE,0.0042
PF00009677,DSK00006434,OFF00001002,C,20120726,126500000,M,0.00372,CHF,0.3782363636,126492374.861112,20120725,,20120802,E,,TRUE,0.00372
PF00009678,DSK00006434,OFF00001002,C,20120725,55077000,M,0.00372,CHF,0.3782363636,55073572.9866666,20120725,,20120802,E,,TRUE,0.00384
PF00009680,DSK00006438,OFF00001001,A,20120725,33000000,T,0.00372,USD,1.0653181818,32993886.9914089,20120725,,20120823,A,,TRUE,0.0028585595
PF00009735,DSK00006471,OFF00001002,C,20120808,154000000,M,0.00144,CHF,0.3488173913,153998845,20120808,,20120809,E,,TRUE,0.00324
PF00009736,DSK00006471,OFF00001002,C,20120808,96217000,M,0.00144,CHF,0.3488173913,96216305.0994444,20120808,,20120809,E,,TRUE,0.00312
PF00009737,DSK00006471,OFF00001002,C,20120808,3586000,M,0.00144,CHF,0.3488173913,3585974.10111112,20120808,,20120809,E,,TRUE,0.00312
PF00009740,DSK00006468,OFF00001002,C,20120809,143000000,M,0.00144,CHF,0.3488173913,142991102.222222,20120809,,20120816,E,,TRUE,0.00384
PF00009741,DSK00006468,OFF00001002,C,20120809,126500000,M,0.00144,CHF,0.3488173913,126492374.861112,20120809,,20120816,E,,TRUE,0.00372
PF00009742,DSK00006468,OFF00001002,C,20120809,55000000,M,0.00144,CHF,0.3488173913,54996577.7777778,20120809,,20120816,E,,TRUE,0.00384
PF00009747,DSK00006473,OFF00001002,C,20120809,46431000,M,0.00144,CHF,0.3488173913,46430651.7675,20120809,,20120810,E,,TRUE,0.00324
PF00009748,DSK00006473,OFF00001002,C,20120809,62568000,M,0.00144,CHF,0.3488173913,62567530.74,20120809,,20120810,E,,TRUE,0.00324
PF00008640,DSK00006037,OFF00001002,C,20120111,121000000,M,0.01005,CHF,0.3159395455,120996874.166666,20120111,,20120112,E,,TRUE,0.01116
PF00008641,DSK00006037,OFF00001002,C,20120111,55000000,M,0.01005,CHF,0.3159395455,54998548.6111112,20120111,,20120112,E,,TRUE,0.0114
PF00008642,DSK00006037,OFF00001002,C,20120111,187000000,M,0.01005,CHF,0.3159395455,186995065.277778,20120111,,20120112,E,,TRUE,0.0114
PF00008647,DSK00006040,OFF00001001,A,20120113,33000000,T,0.01005,USD,1.0638863636,32881971.9883241,20120112,,20120413,A,,TRUE,0.01704
PF00008662,DSK00006045,OFF00001002,C,20120113,385236500,M,0.01005,CHF,0.3159395455,385196264.187778,20120113,,20120117,E,,TRUE,0.01128
PF00008663,DSK00006045,OFF00001002,C,20120113,242165000,M,0.01005,CHF,0.3159395455,242139707.211112,20120113,,20120117,E,,TRUE,0.01128
PF00008664,DSK00006046,OFF00001002,C,20120113,110000000,M,0.01005,CHF,0.3159395455,109979038.888889,20120113,,20120120,E,,TRUE,0.01176
PF00008665,DSK00006046,OFF00001002,C,20120113,203500000,M,0.01005,CHF,0.3159395455,203461221.944444,20120113,,20120120,E,,TRUE,0.01176
PF00008668,DSK00006045,OFF00001002,C,20120113,121000000,M,0.01005,CHF,0.3159395455,120987765.555556,20120113,,20120117,E,,TRUE,0.01092
PF00009242,DSK00006265,OFF00001002,B,20120426,2200000,M,0.00417,CHF,0.3548247619,2199893.06075399,20120425,,20120503,D,,TRUE,0.003
PF00009253,DSK00006267,OFF00001001,A,20120430,165000000,T,0.00417,USD,0.948752381,164929904.790464,20120426,,20120530,A,,TRUE,0.00612
PF00009254,DSK00006268,OFF00001002,B,20120430,3850000,T,0.00417,USD,0.948752381,3849708.06380516,20120426,,20120507,B,,TRUE,0.00468
PF00009255,DSK00006266,OFF00001002,C,20120426,140536000,M,0.00417,CHF,0.3548247619,140534985.017778,20120426,,20120427,E,,TRUE,0.00312
PF00009256,DSK00006266,OFF00001002,C,20120426,155100000,M,0.00417,CHF,0.3548247619,155098879.833334,20120426,,20120427,E,,TRUE,0.00312
PF00009521,DSK00006378,OFF00001002,C,20120625,22000000,M,0.00384,CHF,0.3478661905,21998961.0905778,20120625,,20120629,E,,TRUE,0.0051001008
PF00009522,DSK00006379,OFF00001002,C,20120625,121000000,M,0.00384,CHF,0.3478661905,120999025.277778,20120625,,20120626,E,,TRUE,0.00348
PF00009523,DSK00006379,OFF00001002,C,20120625,4433000,M,0.00384,CHF,0.3478661905,4432964.28972222,20120625,,20120626,E,,TRUE,0.00348
PF00009524,DSK00006379,OFF00001002,C,20120625,104390000,M,0.00384,CHF,0.3478661905,104389159.080556,20120625,,20120626,E,,TRUE,0.00348
PF00009525,DSK00006380,OFF00001002,C,20120625,58300000,M,0.00384,CHF,0.3478661905,58285716.5,20120625,,20120716,E,,TRUE,0.00504
PF00009529,DSK00006383,OFF00001002,C,20120626,19217000,M,0.00384,CHF,0.3478661905,19212387.8964591,20120626,,20120716,E,,TRUE,0.0051840265
PF00009530,DSK00006384,OFF00001002,C,20120626,121000000,M,0.00384,CHF,0.3478661905,120999025.277778,20120626,,20120627,E,,TRUE,0.00348
PF00009531,DSK00006384,OFF00001002,C,20120626,4433000,M,0.00384,CHF,0.3478661905,4432964.28972222,20120626,,20120627,E,,TRUE,0.00348
PF00009568,DSK00006395,OFF00001001,B,20120703,3850000,T,0.00372,USD,1.0653181818,3849708.063806,20120702,,20120710,B,,TRUE,0.00468
PF00009554,DSK00006393,OFF00001002,C,20120629,24530000,M,0.00384,CHF,0.3478661905,24515097.9498769,20120629,,20120802,E,,TRUE,0.0077188624
PF00009575,DSK00006401,OFF00001002,B,20120706,173404000,T,0.00372,USD,1.0653181818,173391862.56962,20120704,,20120713,B,,TRUE,0.00432
PF00009582,DSK00006399,OFF00001002,C,20120705,290257000,M,0.00372,CHF,0.3782363636,290237810.787222,20120705,,20120712,E,,TRUE,0.00408
PF00009159,DSK00006229,OFF00001002,B,20120411,2200000,M,0.00417,CHF,0.3548247619,2199880.2287431,20120405,,20120418,D,,TRUE,0.00336
PF00009181,DSK00006239,OFF00001002,B,20120416,66000000,T,0.00417,USD,0.948752381,65783754.1813937,20120412,,20120816,B,,TRUE,0.01164
PF00009182,DSK00006239,OFF00001001,A,20120416,66000000,T,0.00417,USD,0.948752381,65783754.1813937,20120412,,20120816,A,,TRUE,0.01164
PF00009750,DSK00006477,OFF00001002,C,20120809,55000000,M,0.00144,CHF,0.3488173913,54997158.3333334,20120809,,20120815,E,,TRUE,0.00372
PF00009751,DSK00006478,OFF00001002,C,20120810,110000000,M,0.00144,CHF,0.3488173913,109950591.666667,20120810,,20120912,E,,TRUE,0.00588
PF00009752,DSK00006472,OFF00001002,B,20120810,8261000,T,0.00144,USD,0.9972956522,8260726.93708181,20120810,,20120817,B,,TRUE,0.00204
PF00009753,DSK00006479,OFF00001001,A,20120814,71500000,T,0.00144,USD,0.9972956522,71445225.3272492,20120810,,20121114,A,,TRUE,0.0036
PF00009754,DSK00006480,OFF00001001,A,20120814,132000000,T,0.00144,USD,0.9972956522,131996150.112288,20120810,,20120821,A,,TRUE,0.0018
PF00009799,DSK00006498,OFF00001001,A,20120821,6974000,T,0.00144,USD,0.9972956522,6973796.59759924,20120821,,20120828,A,,TRUE,0.0018
PF00009807,DSK00006505,OFF00001002,B,20120824,22000000,T,0.00144,USD,0.9972956522,21996779.915829,20120822,,20120924,B,,TRUE,0.00204
PF00009808,DSK00006506,OFF00001002,C,20120822,154000000,M,0.00144,CHF,0.3488173913,153998887.777778,20120822,,20120823,E,,TRUE,0.00312
PF00009809,DSK00006506,OFF00001002,C,20120822,55737000,M,0.00144,CHF,0.3488173913,55736597.455,20120822,,20120823,E,,TRUE,0.00312
PF00009810,DSK00006506,OFF00001002,C,20120822,30151000,M,0.00144,CHF,0.3488173913,30150782.2427778,20120822,,20120823,E,,TRUE,0.00312
PF00009811,DSK00006502,OFF00001002,C,20120823,86427000,M,0.00144,CHF,0.3488173913,86421790.3725,20120823,,20120830,E,,TRUE,0.00372
PF00009812,DSK00006502,OFF00001002,C,20120823,144573000,M,0.00144,CHF,0.3488173913,144564285.460834,20120823,,20120830,E,,TRUE,0.00372
PF00009813,DSK00006507,OFF00001001,A,20120827,33000000,T,0.00144,USD,0.9972956522,32973877.3616013,20120823,,20121127,A,,TRUE,0.00372
PF00009885,DSK00006540,OFF00001002,C,20120910,48950000,M,0.00122,CHF,0.3568,48949646.4722222,20120910,,20120911,E,,TRUE,0.00312
PF00009893,DSK00006543,OFF00001001,A,20120913,11000000,T,0.00122,USD,0.999775,10995900.9724708,20120911,,20121113,A,,TRUE,0.00264
PF00009894,DSK00006544,OFF00001002,B,20120913,88000000,N,0.00122,GBP,1.364459,87989875.1376554,20120911,,20120920,C,,TRUE,0.0072
PF00009186,DSK00006242,OFF00001002,C,20120413,75559000,M,0.00417,CHF,0.3548247619,75557236.9566666,20120413,,20120416,E,,TRUE,0.00336
PF00009187,DSK00006242,OFF00001002,C,20120413,157916000,M,0.00417,CHF,0.3548247619,157912315.293334,20120413,,20120416,E,,TRUE,0.00336
PF00009188,DSK00006242,OFF00001002,C,20120413,2112000,M,0.00417,CHF,0.3548247619,2111950.72,20120413,,20120416,E,,TRUE,0.00336
PF00009190,DSK00006243,OFF00001001,A,20120417,165000000,T,0.00417,USD,0.948752381,164986526.100369,20120413,,20120424,A,,TRUE,0.00504
PF00012686,,OFF00001002,B,20150401,15367000,T,-0.00017,USD,0.6335863636,15366043.8906024,20150401,TRUE,20150504,B,FALSE,TRUE,0.00084
PF00012692,,OFF00001002,B,20150409,33000000,T,-0.00017,USD,0.6335863636,32998533.3985156,20150407,TRUE,20150511,B,FALSE,TRUE,0.0006
PF00012693,,OFF00001002,B,20150409,11000000,N,-0.00017,GBP,0.8886386364,10994409.4181151,20150407,TRUE,20150511,C,FALSE,TRUE,0.00696
PF00012694,,OFF00001002,B,20150409,38500000,T,-0.00017,USD,0.6335863636,38496086.2312332,20150407,TRUE,20150609,B,FALSE,TRUE,0.00072
PF00012722,,OFF00001002,C,20150417,33781000,M,-0.00017,CHF,-0.5594090909,33768838.84,20150417,TRUE,20150610,E,FALSE,TRUE,0.00288
PF00012723,,OFF00001002,C,20150417,28017000,M,-0.00017,CHF,-0.5594090909,28016182.8375,20150417,TRUE,20150424,E,FALSE,TRUE,0.0018
PF00012724,,OFF00001002,C,20150417,43736000,M,-0.00017,CHF,-0.5594090909,43734724.3666666,20150417,TRUE,20150424,E,FALSE,TRUE,0.0018
PF00012732,,OFF00001002,B,20150423,33000000,T,-0.00017,USD,0.6335863636,32998336.3338765,20150421,TRUE,20150526,B,FALSE,TRUE,0.00066
PF00013566,,OFF00001002,C,20151217,96481000,M,-0.00161,CHF,-0.5897652174,96472557.9125,20151217,TRUE,20151224,E,FALSE,TRUE,0.0054
PF00013567,,OFF00001002,C,20151217,31438000,M,-0.00161,CHF,-0.5897652174,31435249.175,20151217,TRUE,20151224,E,FALSE,TRUE,0.0054
PF00013569,,OFF00001002,C,20151217,33011000,M,-0.00161,CHF,-0.5897652174,33008111.5375,20151217,TRUE,20151224,E,FALSE,TRUE,0.0054
PF00013571,,OFF00001002,C,20151218,5500000,M,-0.00161,CHF,-0.5897652174,5499297.22222222,20151218,TRUE,20151228,E,FALSE,TRUE,0.00552
PF00013576,,OFF00001002,B,20151223,57200000,T,-0.00161,USD,0.9898652174,57197044.819351,20151221,TRUE,20160223,B,FALSE,TRUE,0.00036
PF00013579,,OFF00001002,C,20151221,65109000,M,-0.00161,CHF,-0.5897652174,65102199.7266666,20151221,TRUE,20151229,E,FALSE,TRUE,0.00564
PF00013580,,OFF00001002,B,20151224,44000000,T,-0.00161,USD,0.9898652174,43999022.2439502,20151222,TRUE,20160125,B,FALSE,TRUE,0.0003
PF00013583,,OFF00001002,B,20151223,61413000,N,-0.00161,GBP,0.9603708696,61406758.3815453,20151223,TRUE,20151230,C,FALSE,TRUE,0.00636
PF00013586,,OFF00001001,A,20151228,44000000,T,-0.00161,USD,0.9898652174,43996064.7964266,20151223,TRUE,20160329,A,FALSE,TRUE,0.00042
PF00013587,,OFF00001002,B,20151229,33000000,T,-0.00161,USD,0.9898652174,32999220.8517299,20151223,TRUE,20160201,B,FALSE,TRUE,0.0003
PF00013590,,OFF00001002,C,20151223,7623000,M,-0.00161,CHF,-0.5897652174,7622332.9875,20151223,TRUE,20151230,E,FALSE,TRUE,0.0054
PF00013591,,OFF00001002,C,20151223,96096000,M,-0.00161,CHF,-0.5897652174,96087591.6,20151223,TRUE,20151230,E,FALSE,TRUE,0.0054
PF00013950,,OFF00001002,C,20160506,44000000,M,-0.00343,CHF,-0.4512727273,43919920,20160506,TRUE,20160805,E,FALSE,TRUE,0.00864
PF00013951,,OFF00001002,C,20160506,126500000,M,-0.00343,CHF,-0.4512727273,126262180,20160506,TRUE,20160808,E,FALSE,TRUE,0.00864
PF00013953,,OFF00001002,C,20160506,49984000,M,-0.00343,CHF,-0.4512727273,49979626.4,20160506,TRUE,20160513,E,FALSE,TRUE,0.0054
PF00013954,,OFF00001002,C,20160506,16016000,M,-0.00343,CHF,-0.4512727273,16014598.6,20160506,TRUE,20160513,E,FALSE,TRUE,0.0054
PF00013957,,OFF00001002,C,20160506,13211000,M,-0.00343,CHF,-0.4512727273,13205198.1691666,20160506,TRUE,20160606,E,FALSE,TRUE,0.00612
PF00015042,,OFF00001002,B,20170306,33000000,T,-0.00161,USD,1.8069104348,33017719.5094701,20170306,TRUE,20170608,B,FALSE,TRUE,-0.00252
PF00015043,,OFF00001001,A,20170306,44000000,T,-0.00161,USD,1.8069104348,44034322.3078878,20170306,TRUE,20170606,A,FALSE,TRUE,-0.00366
PF00015048,,OFF00001002,C,20170307,1100000,M,-0.00161,CHF,-0.5026086957,1099833.16666667,20170307,TRUE,20170314,E,FALSE,TRUE,0.00936
PF00015049,,OFF00001002,B,20170308,22000000,T,-0.00161,USD,1.8069104348,22008950.306458,20170307,TRUE,20170509,B,FALSE,TRUE,-0.00288
PF00015051,,OFF00001002,B,20170308,11000000,T,-0.00161,USD,1.8069104348,11002542.8098938,20170307,TRUE,20170410,B,FALSE,TRUE,-0.00312
PF00015196,,OFF00001002,B,20170420,86900000,T,-0.00151,USD,1.509442,86920088.1981614,20170418,TRUE,20170522,B,FALSE,TRUE,-0.00312
PF00015585,,OFF00001002,C,20170807,1661000,M,-0.00111,CHF,-0.4812695652,1660596.28472222,20170807,TRUE,20170814,E,FALSE,TRUE,0.015
PF00015589,,OFF00001002,C,20170807,45694000,M,-0.00111,CHF,-0.4812695652,45681307.2222222,20170807,TRUE,20170816,E,FALSE,TRUE,0.015
PF00013334,,OFF00001002,B,20151012,63844000,N,-0.00113,GBP,1.0317404545,63779050.211059,20151008,TRUE,20151214,C,FALSE,TRUE,0.00708
PF00013335,,OFF00001002,B,20151012,55000000,T,-0.00113,USD,0.8378659091,54998342.411069,20151008,TRUE,20151112,B,FALSE,TRUE,0.00042
PF00013336,,OFF00001001,A,20151012,39600000,T,-0.00113,USD,0.8378659091,39598806.5359697,20151008,TRUE,20151112,A,FALSE,TRUE,0.00042
PF00013337,,OFF00001002,B,20151012,33000000,T,-0.00113,USD,0.8378659091,32999005.4466414,20151008,TRUE,20151112,B,FALSE,TRUE,0.00042
PF00013338,,OFF00001002,C,20151009,132000000,M,-0.00113,CHF,-0.5682272727,131995123.333334,20151009,TRUE,20151016,E,FALSE,TRUE,0.00228
PF00013339,,OFF00001002,C,20151009,72281000,M,-0.00113,CHF,-0.5682272727,72278329.6186112,20151009,TRUE,20151016,E,FALSE,TRUE,0.00228
PF00013340,,OFF00001002,C,20151009,85899000,M,-0.00113,CHF,-0.5682272727,85895826.5091666,20151009,TRUE,20151016,E,FALSE,TRUE,0.00228
PF00013341,,OFF00001002,C,20151009,120274000,M,-0.00113,CHF,-0.5682272727,120269556.543888,20151009,TRUE,20151016,E,FALSE,TRUE,0.00228
PF00013348,,OFF00001002,C,20151013,9130000,M,-0.00113,CHF,-0.5682272727,9129662.69722222,20151013,TRUE,20151020,E,FALSE,TRUE,0.00228
PF00013349,,OFF00001002,C,20151013,54340000,M,-0.00113,CHF,-0.5682272727,54326898.0222222,20151013,TRUE,20151113,E,FALSE,TRUE,0.00336
PF00013351,,OFF00001002,C,20151014,68728000,M,-0.00113,CHF,-0.5682272727,68725460.8822222,20151014,TRUE,20151021,E,FALSE,TRUE,0.00228
PF00013353,,OFF00001001,A,20151019,37400000,T,-0.00113,USD,0.8378659091,37398872.8395269,20151015,TRUE,20151119,A,FALSE,TRUE,0.00042
PF00013354,,OFF00001002,B,20151019,66000000,T,-0.00113,USD,0.8378659091,65998010.8932828,20151015,TRUE,20151119,B,FALSE,TRUE,0.00042
PF00013360,,OFF00001001,A,20151016,5500000,T,-0.00113,USD,0.8378659091,5499834.2411069,20151016,TRUE,20151119,A,FALSE,TRUE,0.00042
PF00013361,,OFF00001002,B,20151023,22000000,N,-0.00113,GBP,1.0317404545,21997764.0628857,20151019,TRUE,20151030,C,FALSE,TRUE,0.00636
PF00013362,,OFF00001002,B,20151021,41800000,T,-0.00113,USD,0.8378659091,41798658.9596917,20151019,TRUE,20151123,B,FALSE,TRUE,0.00042
